SKU_ID,Date,Page_traffic,Revenue($),Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
SKU1136,12-02-2022,4529.0,19613,14.81344411,1324,Makeup,48,40,100,183,1305,5,7,117,209,1,3.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,2,1
SKU1548,09-10-2021,1632.0,23916,18.55391777,1289,Skincare,27,20,48,84,561,8,6,94,59,1,3.0,0,0.0,427,1965.378735,66887,2,9522,102695.19,8531176,6,1
SKU1484,17-07-2021,1488.0,5686,12.4967033,455,Makeup,61,56,120,241,1422,11,7,85,209,0,9.0,1,101.2504882,0,0.0,0,0,0,0.0,0,0,0
SKU801,26-02-2022,2121.0,10677,14.21704394,751,Skincare,38,21,40,65,417,12,7,117,209,3,13.0,0,0.0,401,1008.342962,86983,2,5561,61269.64,6298228,2,0
SKU389,24-07-2021,878.3663496,12120,28.38407494,427,Skincare,62,33,54,69,333,7,6,84,62,3,34.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,0
SKU1799,30-07-2022,2826.0,11916,19.76119403,603,Makeup,23,20,66,173,1076,0,8,166,158,3,32.0,0,0.0,754,3148.567338,142342,2,0,0.0,0,0,0
SKU649,03-04-2021,2193.0,11300,21.94174757,515,Skincare,19,7,0,0,0,5,5,84,58,6,20.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU801,13-02-2021,614.0,8876,12.44880785,713,Skincare,23,9,0,0,0,12,7,117,209,2,34.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1816,26-02-2022,1857.0,4222,6.607198748,639,Skincare,128,90,250,538,3632,0,8,160,158,6,30.0,0,0.0,0,0.0,0,0,5561,61269.64,6298228,2,0
SKU157,29-05-2021,2546.0,15719,19.69799499,798,Skincare,27,16,49,155,1113,9,6,84,63,5,19.0,0,0.0,620,2024.743935,78169,2,0,0.0,0,0,0
SKU1731,21-08-2021,795.0,20188,25.52212389,791,Skincare,83,56,146,320,2063,12,7,117,209,5,24.0,1,661.8500068,702,1956.897028,59571,2,6375,77040.81,7539723,2,0
SKU386,29-01-2022,3857.0,17379,13.15594247,1321,Makeup,98,49,136,249,1646,10,6,86,65,3,36.0,0,0.0,1035,2900.271364,189879,2,3479,40244.28,3856872,2,1
SKU1266,01-01-2022,6692.0,20223,14.14195804,1430,Skincare,104,69,208,459,3036,10,6,90,64,7,14.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,2,1
SKU844,23-07-2022,3223.0,29700,28.86297376,1029,Makeup,64,38,69,75,202,9,8,126,221,2,34.0,0,0.0,851,3392.438504,144089,4,0,0.0,0,0,1
SKU1660,11-09-2021,1439.0,6755,7.374454148,916,Makeup,67,34,70,147,751,4,6,91,62,7,3.0,0,0.0,0,0.0,0,0,10579,111171.56,9223813,4,0
SKU1583,05-02-2022,2604.0,17242,36.14675052,477,Skincare,26,17,42,104,592,8,7,110,116,0,16.0,0,0.0,1328,3501.409586,181231,4,5379,61559.15,6156021,2,0
SKU1501,18-06-2022,1788.0,19783,24.3034398,814,Makeup,74,52,125,291,1848,8,5,118,209,10,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1484,23-01-2021,2861.0,16040,16.16935484,992,Makeup,47,41,93,181,1022,11,7,85,209,1,9.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU995,18-09-2021,3566.0,23307,21.421875,1088,Makeup,79,62,168,388,2560,10,7,152,186,1,3.0,0,0.0,778,2857.468523,156224,4,11557,130779.05,10922773,6,1
SKU1518,02-04-2022,4574.0,17235,12.79510022,1347,Makeup,24,16,53,50,218,12,7,131,209,2,11.0,0,0.0,574,1455.094386,130097,4,4791,56344.76,5344861,2,1
SKU277,02-04-2022,4802.0,39904,21.28213333,1875,Hair Care,68,58,158,304,1853,11,7,115,209,5,12.0,1,236.4967637,928,1965.1274,158472,6,4791,56344.76,5344861,2,1
SKU349,03-09-2022,1222.0,18367,33.1534296,554,Skincare,163,118,328,695,4196,0,6,81,104,8,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU819,12-06-2021,901.7280114,10962,26.03800475,421,Makeup,110,74,190,401,2653,0,6,78,98,7,14.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1794,18-06-2022,3692.0,38972,37.40115163,1042,Makeup,51,27,86,153,1288,0,8,164,158,5,25.0,0,0.0,984,6811.778288,199996,4,0,0.0,0,0,1
SKU1162,04-06-2022,3929.0,34351,30.37223696,1131,Skincare,41,42,144,309,2325,10,6,74,62,7,5.0,0,0.0,1261,4605.229332,192234,4,0,0.0,0,0,1
SKU481,04-06-2022,3878.0,14689,10.97832586,1338,Skincare,146,109,308,626,3974,0,8,173,158,1,3.0,0,0.0,1177,4108.385701,141416,4,0,0.0,0,0,1
SKU1252,21-05-2022,2202.0,25808,17.92222222,1440,Makeup,120,74,216,475,3201,14,6,92,196,5,8.0,0,0.0,616,2055.859562,108277,4,0,0.0,0,0,1
SKU277,02-10-2021,4001.0,19913,12.01750151,1657,Hair Care,46,42,100,191,1119,11,7,115,209,5,12.0,0,0.0,648,3596.785113,113254,4,6491,83933.1,7960863,2,1
SKU293,18-12-2021,3022.0,31599,16.87980769,1872,Makeup,61,39,108,217,1298,7,8,127,221,0,26.0,0,0.0,693,2219.639858,131644,4,0,0.0,0,0,1
SKU619,03-04-2021,2988.0,14352,15.34973262,935,Makeup,0,0,0,0,0,0,8,158,158,2,10.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU373,10-12-2022,2724.0,43784,25.83126844,1695,Makeup,0,0,0,0,0,8,5,83,54,1,7.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU264,17-12-2022,4187.0,28022,21.50575595,1303,Skincare,146,107,292,553,3786,9,8,127,221,4,3.0,0,0.0,714,2391.580453,107355,2,0,0.0,0,0,1
SKU1266,20-08-2022,6196.0,15382,15.22970297,1010,Skincare,119,75,224,516,3332,10,6,90,64,6,48.0,0,0.0,750,3221.235144,89366,2,0,0.0,0,0,1
SKU995,28-05-2022,4778.0,31648,27.35350043,1157,Makeup,97,77,201,437,2847,10,7,152,186,6,26.0,0,0.0,1383,5920.457297,206860,4,0,0.0,0,0,1
SKU732,17-07-2021,4338.0,17448,19.38666667,900,Makeup,28,33,85,137,721,11,6,67,125,7,5.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1512,10-07-2021,4025.0,19947,18.50371058,1078,Hair Care,29,13,0,0,0,13,7,111,209,2,41.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU729,19-11-2022,7125.0,39492,16.65626318,2371,Makeup,126,92,235,478,3028,0,6,83,109,5,12.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1539,13-02-2021,3844.0,24715,22.61207685,1093,Skincare,78,58,152,337,2412,6,6,89,141,9,26.0,0,0.0,607,1894.735065,90493,2,0,0.0,0,0,1
SKU291,20-08-2022,4266.0,25157,19.90268987,1264,Makeup,0,0,0,0,0,7,7,114,209,1,26.0,1,974.0746897,1190,5555.812297,270293,6,0,0.0,0,0,1
SKU542,08-10-2022,4719.0,23856,19.20772947,1242,Makeup,84,51,111,287,1857,10,6,75,131,3,4.0,0,0.0,720,2414.76163,112782,6,0,0.0,0,0,1
SKU957,07-08-2021,2730.0,19698,11.75298329,1676,Skincare,0,0,0,0,0,10,6,89,68,4,17.0,0,0.0,675,2005.587132,105676,4,5812,70287.25,7108033,2,1
SKU1478,03-07-2021,6.0,0,24.93333333,0,Hair Care,10,19,63,128,717,0,7,105,209,3,8.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU291,09-04-2022,5639.0,25243,16.68407138,1513,Makeup,0,0,0,0,0,7,7,114,209,2,45.0,1,1720.430909,0,0.0,0,0,3479,40244.28,3856872,2,1
SKU1403,20-11-2021,3457.0,26011,19.76519757,1316,Skincare,135,97,270,532,3475,2,7,115,209,11,25.0,0,0.0,835,2877.963905,123095,2,5744,63978.2,6594469,2,1
SKU373,24-04-2021,3365.0,34745,22.11648631,1571,Makeup,0,0,0,0,0,8,5,83,54,0,10.0,0,0.0,689,1865.813532,195865,2,0,0.0,0,0,1
SKU1901,22-05-2021,1276.0,9771,22.61805556,432,Hair Care,79,61,166,350,2252,12,6,66,124,5,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU732,03-07-2021,3370.0,39583,23.77357357,1665,Makeup,28,33,85,137,721,11,6,67,125,3,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU859,25-09-2021,2146.0,20067,14.83148559,1353,Makeup,28,20,45,80,690,0,6,81,108,0,3.0,0,0.0,630,2170.221033,105913,2,10801,118307.34,9990498,6,1
SKU108,22-05-2021,3719.0,31790,27.07836457,1174,Makeup,97,72,204,373,2279,0,6,79,100,16,20.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1501,07-08-2021,1557.0,24034,24.30131446,989,Makeup,37,29,74,159,1014,8,5,118,209,6,7.0,0,0.0,465,1017.504833,56929,2,5812,70287.25,7108033,2,0
SKU772,24-04-2021,3816.0,19937,15.21908397,1310,Skincare,29,22,65,124,780,12,5,83,60,3,28.0,1,7.564993038,0,0.0,0,0,0,0.0,0,0,1
SKU732,18-06-2022,4643.0,47384,23.34187192,2030,Makeup,64,55,146,278,1454,11,6,67,125,6,41.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU145,25-06-2022,3385.0,28660,18.58625162,1542,Hair Care,62,42,122,284,2133,16,7,139,201,0,7.0,0,0.0,506,1254.615526,109413,4,0,0.0,0,0,1
SKU801,13-03-2021,1125.0,9591,14.75538462,650,Skincare,23,9,0,0,0,12,7,117,209,3,28.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU822,26-02-2022,3425.0,19576,41.38689218,473,Skincare,29,25,59,85,0,0,8,173,158,0,20.0,0,0.0,0,0.0,0,0,5561,61269.64,6298228,2,0
SKU1544,02-07-2022,4367.0,40320,28.71794872,1404,Makeup,0,0,0,0,0,13,6,90,67,0,5.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1758,01-05-2021,5033.0,34025,26.03289977,1307,Makeup,71,45,103,167,924,10,7,113,209,3,16.0,0,0.0,1701,3974.360481,322940,2,0,0.0,0,0,1
SKU619,08-01-2022,4601.0,25209,16.00571429,1575,Makeup,0,0,0,0,0,0,8,158,158,0,7.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,2,1
SKU473,04-09-2021,1410.0,11515,18.33598726,628,Makeup,88,69,194,396,2761,0,6,81,105,8,33.0,0,0.0,0,0.0,0,0,11303,118307.34,9990498,4,0
SKU1825,13-11-2021,1320.0,16019,18.95739645,845,Makeup,76,55,128,241,1437,0,6,86,116,1,12.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,4,0
SKU1468,03-04-2021,4821.0,27970,22.23370429,1258,Makeup,76,58,162,334,2261,9,5,127,221,5,5.0,1,217.9938,1348,2616.656763,228420,2,0,0.0,0,0,1
SKU1308,19-06-2021,8237.0,13551,15.39886364,880,Makeup,43,29,74,195,1403,13,6,113,209,1,19.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1506,23-07-2022,3169.0,21269,25.38066826,838,Makeup,82,57,181,277,1717,8,8,126,221,10,33.0,0,0.0,763,2799.374091,108524,4,0,0.0,0,0,0
SKU386,31-12-2022,4440.0,15331,10.40801086,1473,Makeup,98,49,136,249,1646,10,6,86,65,4,11.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1474,26-03-2022,3070.0,20360,25.67465322,793,Makeup,97,72,180,361,2302,16,7,95,123,0,19.0,0,0.0,581,1945.39647,71507,2,6024,77040.81,7539723,2,0
SKU1252,19-11-2022,4386.0,31508,17.51417454,1799,Makeup,170,102,292,651,4401,14,6,92,196,5,26.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU267,21-05-2022,3558.0,21870,31.88046647,686,Skincare,192,129,371,717,4563,8,6,85,58,10,26.0,0,0.0,1033,4871.430928,211666,2,0,0.0,0,0,0
SKU1583,17-12-2022,2276.0,27660,32.69503546,846,Skincare,56,35,86,225,1333,8,7,110,116,5,6.0,0,0.0,1144,5173.955938,184598,4,0,0.0,0,0,0
SKU1274,10-12-2022,6567.0,45153,17.8399842,2531,Hair Care,50,21,53,141,1119,12,6,106,203,2,20.0,0,0.0,1289,6614.874701,251128,2,0,0.0,0,0,1
SKU1675,26-06-2021,3750.0,19631,17.54334227,1119,Hair Care,23,20,73,131,845,0,8,167,158,9,47.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU252,15-05-2021,3050.0,27321,19.92778993,1371,Skincare,27,30,69,123,606,13,7,113,209,3,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU133,31-07-2021,5072.0,28495,19.65172414,1450,Skincare,58,42,116,216,1107,8,5,125,221,5,25.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU297,27-11-2021,3506.0,26542,20.04682779,1324,Hair Care,46,32,108,236,1830,8,8,125,221,5,32.0,0,0.0,1071,3425.879311,180763,2,10309,111171.56,9223813,6,1
SKU1141,25-06-2022,2343.0,18461,27.63622754,668,Makeup,56,36,106,186,1118,9,5,153,186,4,8.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU477,30-07-2022,3235.0,17618,18.94408602,930,Makeup,53,51,163,303,1895,0,6,76,97,2,15.0,0,0.0,1095,4489.067435,207761,4,0,0.0,0,0,0
SKU473,11-12-2021,3829.0,21566,17.3081862,1246,Makeup,88,69,194,396,2761,0,6,81,105,8,28.0,0,0.0,754,2345.069811,97969,2,0,0.0,0,0,1
SKU995,27-02-2021,5118.0,31349,22.13912429,1416,Makeup,75,56,160,355,2277,10,7,152,186,8,18.0,1,65.87092962,1394,3016.206803,367020,2,0,0.0,0,0,1
SKU1094,20-08-2022,2101.0,17756,28.13946117,631,Makeup,122,100,288,555,3538,8,8,125,75,5,5.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1403,03-07-2021,4181.0,38330,20.85418934,1838,Skincare,104,73,208,387,2557,2,7,115,209,8,7.0,1,208.4771947,0,0.0,0,0,0,0.0,0,0,1
SKU1407,05-03-2022,5140.0,23083,13.30432277,1735,Skincare,67,49,179,345,2649,7,7,84,62,4,18.0,1,146.707613,467,1579.518407,50055,2,3479,40244.28,3856872,2,1
SKU402,03-12-2022,2155.0,19289,23.55189255,819,Makeup,154,89,244,451,2867,10,6,72,129,8,21.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1090,26-11-2022,2983.0,15496,25.86978297,599,Hair Care,47,35,100,178,1134,4,6,135,59,5,9.0,0,0.0,514,1922.419692,66624,2,0,0.0,0,0,0
SKU28,02-01-2021,2734.0,1177,11.65346535,101,Makeup,0,0,0,0,0,4,6,88,59,2,14.0,0,0.0,729,1503.617249,113624,2,0,0.0,0,0,0
SKU1337,23-04-2022,3138.0,29167,25.92622222,1125,Skincare,96,59,130,279,1917,14,7,100,209,6,3.0,0,0.0,1089,4216.860198,132121,4,4791,56344.76,5344861,2,1
SKU1228,22-05-2021,2141.0,8702,12.50287356,696,Hair Care,39,27,57,133,898,11,6,93,61,6,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1867,08-05-2021,2775.0,20876,17.44026734,1197,Skincare,40,26,86,162,947,6,6,84,63,11,43.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU701,20-02-2021,2369.0,20726,24.07200929,861,Hair Care,81,56,152,312,2121,10,7,121,209,7,28.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1655,05-06-2021,3967.0,31279,21.84287709,1432,Skincare,35,22,68,151,977,10,6,72,129,4,3.0,1,193.3914539,0,0.0,0,0,0,0.0,0,0,1
SKU1501,29-05-2021,1942.0,31431,24.01145913,1309,Makeup,36,25,64,124,830,8,5,118,209,4,7.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1880,23-10-2021,3272.0,16151,15.68058252,1030,Makeup,129,104,248,507,3293,12,6,64,123,7,3.0,0,0.0,0,0.0,0,0,11413,125721.77,10372142,6,1
SKU1014,30-01-2021,1052.0,0,20.09952607,0,Skincare,46,22,42,78,409,0,5,79,99,5,25.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1099,30-07-2022,3237.0,36800,25.37931034,1450,Makeup,96,69,156,354,2201,6,6,81,108,9,37.0,0,0.0,1055,3915.138006,198475,8,0,0.0,0,0,1
SKU1463,15-10-2022,3008.0,39283,26.39986559,1488,Skincare,94,57,149,319,2270,7,8,126,221,5,5.0,0,0.0,834,3845.711819,190042,2,0,0.0,0,0,1
SKU481,15-01-2022,3681.0,15346,12.33601286,1244,Skincare,126,100,270,549,3483,0,8,173,158,6,3.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,2,1
SKU1841,12-06-2021,8893.0,25576,31.57530864,810,Hair Care,22,12,29,44,297,9,6,88,61,2,14.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU157,10-04-2021,3326.0,16114,24.82896764,649,Skincare,27,16,49,154,1052,9,6,84,63,10,35.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1514,31-07-2021,4155.0,20428,19.96871945,1023,Makeup,30,24,64,115,653,0,6,82,105,0,7.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU173,04-06-2022,4511.0,27125,19.00840925,1427,Skincare,15,0,0,0,0,8,5,91,54,0,14.0,0,0.0,1436,7318.569431,358725,6,0,0.0,0,0,1
SKU1880,17-09-2022,2625.0,15157,20.73461012,731,Makeup,192,137,355,719,4591,12,6,64,123,9,37.0,0,0.0,489,1521.465271,67784,4,0,0.0,0,0,0
SKU209,04-12-2021,2570.0,24786,13.5442623,1830,Makeup,60,56,122,246,1360,11,7,119,209,3,7.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,4,1
SKU581,12-06-2021,5690.0,25434,14.4593519,1759,Makeup,92,88,232,440,2864,8,6,86,62,7,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1318,03-09-2022,3504.0,36545,22.33801956,1636,Hair Care,255,172,488,986,6374,8,5,126,221,7,3.0,0,0.0,682,1737.467954,50268,2,0,0.0,0,0,1
SKU1731,10-12-2022,1350.0,43821,36.76258389,1192,Skincare,113,73,185,446,2953,12,7,117,209,6,36.0,0,0.0,1125,6981.853251,157385,4,0,0.0,0,0,1
SKU1377,20-02-2021,2072.0,26842,22.63237774,1186,Skincare,54,40,94,234,1435,9,5,117,209,10,34.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU563,10-09-2022,1049.0,21018,26.60506329,790,Skincare,133,98,272,529,3583,0,6,79,100,4,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU190,06-03-2021,2694.0,19831,19.08662175,1039,Makeup,38,23,71,121,718,7,6,87,60,3,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1799,06-08-2022,2909.0,11677,20.27256944,576,Makeup,23,20,66,173,1076,0,8,166,158,4,47.0,0,0.0,789,3197.813622,144075,4,0,0.0,0,0,0
SKU25,19-06-2021,4302.0,18031,19.47192225,926,Makeup,72,54,139,290,1743,0,6,81,108,7,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU267,02-07-2022,2278.0,13563,21.7008,625,Skincare,195,133,380,730,4670,8,6,85,58,11,9.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1304,29-10-2022,4415.0,37597,32.49524633,1157,Makeup,85,59,147,282,1556,0,6,75,164,0,12.0,0,0.0,1289,5431.934926,251572,4,0,0.0,0,0,1
SKU1675,29-10-2022,5126.0,39814,22.58309699,1763,Hair Care,94,64,237,460,2833,0,8,167,158,13,16.0,0,0.0,1187,4681.659018,196982,2,0,0.0,0,0,1
SKU789,03-07-2021,3173.0,24531,24.50649351,1001,Skincare,0,0,0,0,0,11,6,70,127,0,34.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1304,09-04-2022,5411.0,36909,30.37777778,1215,Makeup,59,44,108,209,1069,0,6,75,164,3,50.0,1,277.4033127,962,3172.113605,154147,4,3479,40244.28,3856872,2,1
SKU964,06-08-2022,2547.0,32506,22.12797822,1469,Makeup,0,11,20,74,421,0,6,79,99,4,15.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1024,16-07-2022,4084.0,13615,11.29875519,1205,Skincare,83,48,167,356,2526,0,8,163,158,4,11.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU389,27-03-2021,770.0,9515,26.87853107,354,Skincare,53,28,43,37,0,7,6,84,62,2,17.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1245,22-10-2022,313.0,0,20.90566038,0,Makeup,137,84,229,514,3179,11,7,87,59,2,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1237,07-08-2021,854.0,0,20.90566038,0,Makeup,26,24,60,113,675,3,8,125,221,0,8.0,0,0.0,0,0.0,0,0,5812,70287.25,7108033,2,0
SKU1252,16-01-2021,705.0,15078,19.30601793,781,Makeup,79,57,129,258,1701,14,6,92,196,4,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1304,25-06-2022,4477.0,40849,28.56573427,1430,Makeup,59,44,108,209,1069,0,6,75,164,0,43.0,0,0.0,1093,6905.231251,225423,6,0,0.0,0,0,1
SKU1830,25-09-2021,3280.0,22039,32.08005822,687,Hair Care,183,130,355,767,5203,0,6,84,112,11,5.0,0,0.0,0,0.0,0,0,10801,118307.34,9990498,6,0
SKU1036,25-09-2021,2975.0,32201,14.88031423,2164,Makeup,100,60,159,352,2592,12,8,126,221,12,11.0,0,0.0,0,0.0,0,0,10801,118307.34,9990498,6,1
SKU1924,16-04-2022,2958.0,25828,24.27443609,1064,Makeup,55,38,83,168,1109,8,7,118,209,0,19.0,0,0.0,736,1691.075824,158901,4,6149,77040.81,7539723,2,1
SKU252,04-09-2021,3165.0,26554,19.72808321,1346,Skincare,66,62,135,261,1460,13,7,113,209,4,37.0,0,0.0,942,2937.699742,162742,4,11303,118307.34,9990498,4,1
SKU1106,05-06-2021,500.0,31011,24.8088,1250,Makeup,63,54,178,361,2511,0,7,82,105,3,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1880,07-05-2022,3731.0,26470,25.04257332,1057,Makeup,168,122,319,634,4112,12,6,64,123,11,34.0,0,0.0,592,2074.215261,106752,4,0,0.0,0,0,1
SKU1407,26-02-2022,4681.0,16139,12.05302465,1339,Skincare,67,49,179,345,2649,7,7,84,62,4,25.0,0,0.0,460,1619.566753,50029,2,5561,61269.64,6298228,2,1
SKU1901,23-07-2022,1906.0,13952,24.86987522,561,Hair Care,123,98,266,522,3408,12,6,66,124,2,7.0,0,0.0,967,3231.56428,118671,4,0,0.0,0,0,0
SKU824,05-11-2022,3243.0,19658,31.4528,625,Hair Care,10,0,0,0,0,4,6,87,57,0,35.0,0,0.0,400,988.2984276,50013,2,0,0.0,0,0,0
SKU1560,18-09-2021,4827.0,23202,15.28458498,1518,Hair Care,0,12,25,74,494,8,8,125,221,0,27.0,0,0.0,0,0.0,0,0,11557,130779.05,10922773,6,1
SKU789,16-04-2022,1715.0,20119,20.17953862,997,Skincare,0,0,0,0,0,11,6,70,127,0,32.0,0,0.0,722,3284.04386,122531,4,6149,77040.81,7539723,2,0
SKU277,31-12-2022,2922.0,37398,22.65172623,1651,Hair Care,84,65,191,357,2164,11,7,115,209,2,3.0,0,0.0,945,3924.220014,175658,4,0,0.0,0,0,1
SKU656,15-01-2022,2607.0,25014,26.69583778,937,Makeup,22,10,49,112,893,8,6,84,63,3,11.0,0,0.0,674,1372.029487,50273,2,4330,56344.76,5344861,2,0
SKU1547,07-08-2021,2197.0,0,15.61832061,0,Skincare,28,19,43,60,199,0,6,81,107,8,33.0,0,0.0,0,0.0,0,0,5812,70287.25,7108033,2,0
SKU772,08-01-2022,4498.0,24552,14.82608696,1656,Skincare,43,41,121,207,1291,12,5,83,60,3,16.0,0,0.0,944,2108.91897,123226,2,4330,56344.76,5344861,2,1
SKU291,06-11-2021,5651.0,23007,12.85307263,1790,Makeup,0,0,0,0,0,7,7,114,209,2,41.0,1,1889.071993,0,0.0,0,0,5379,61559.15,6156021,4,1
SKU605,17-09-2022,3475.0,39231,27.05586207,1450,Makeup,0,0,0,0,0,5,5,79,58,2,47.0,0,0.0,401,1061.314788,50011,2,0,0.0,0,0,1
SKU605,29-10-2022,3376.0,41048,28.54520167,1438,Makeup,0,0,0,0,0,5,5,79,58,0,28.0,0,0.0,1134,5310.908532,296411,4,0,0.0,0,0,1
SKU1553,29-05-2021,4896.0,25925,14.58919527,1777,Makeup,77,60,147,287,1887,9,8,124,221,2,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU995,25-06-2022,3446.0,20411,31.49845679,648,Makeup,97,77,201,437,2847,10,7,152,186,6,18.0,0,0.0,1017,6787.065542,199860,4,0,0.0,0,0,0
SKU92,10-04-2021,2866.0,7815,7.269767442,1075,Hair Care,0,0,0,0,0,7,5,84,58,0,18.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU701,09-04-2022,3122.0,28479,22.94842869,1241,Hair Care,114,85,222,454,3098,10,7,121,209,1,5.0,0,0.0,0,0.0,0,0,3479,40244.28,3856872,2,1
SKU291,16-07-2022,5454.0,25475,16.98333333,1500,Makeup,0,0,0,0,0,7,7,114,209,5,43.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1859,05-11-2022,3831.0,25323,15.31941924,1653,Makeup,98,74,195,409,2526,9,6,88,64,8,40.0,0,0.0,508,1995.060334,133681,4,0,0.0,0,0,1
SKU1407,25-09-2021,4784.0,26482,11.88599641,2228,Skincare,39,27,106,201,1602,7,7,84,62,6,21.0,0,0.0,0,0.0,0,0,10801,118307.34,9990498,6,1
SKU1924,03-04-2021,1963.0,7146,10.29682997,694,Makeup,48,28,67,138,881,8,7,118,209,2,21.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU824,26-06-2021,4641.0,27281,25.80983917,1057,Hair Care,0,0,0,0,0,4,6,87,57,1,24.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU25,20-11-2021,4680.0,22300,22.77834525,979,Makeup,80,65,167,349,2218,0,6,81,108,2,18.0,0,0.0,0,0.0,0,0,5744,63978.2,6594469,2,0
SKU1867,23-01-2021,2931.0,8944,20.14414414,444,Skincare,23,14,54,91,466,6,6,84,63,12,33.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU542,30-07-2022,6694.0,30817,20.16819372,1528,Makeup,84,51,111,287,1857,10,6,75,131,0,8.0,0,0.0,1233,4796.588254,214954,4,0,0.0,0,0,1
SKU349,25-06-2022,999.0,13733,28.67014614,479,Skincare,142,105,291,605,3648,0,6,81,104,6,3.0,0,0.0,576,2677.809565,56987,2,0,0.0,0,0,0
SKU1548,19-06-2021,2130.7123,22430,22.54271357,995,Skincare,27,18,48,82,561,8,6,94,59,0,16.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1266,26-06-2021,7896.0,24788,16.30789474,1520,Skincare,70,49,160,348,2296,10,6,90,64,10,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
